bookkeeping,child_dialect_count,child_family_count,child_language_count,description,family_pk,father_pk,hid,id,jsondata,latitude,level,longitude,markup_description,name,newick,pk,status
False,0,0,0,,,,NOCODE_Cuitlatec,cuit1236,{},18.1,language,-100.5,,Cuitlatec,'Cuitlatec [cuit1236]-l-':1,153,extinct
False,0,0,0,,225,2690,cul,culi1244,{},-8.55268,language,-70.6648,,Culina,'Culina [culi1244][cul]-l-':1,4483,vulnerable
False,0,0,0,,,,NOCODE_Culli,cull1235,{},-7.878618,language,-78.116456,,Culli,'Culli [cull1235]-l-':1,114,extinct
False,0,0,0,,374,4884,cuo,cuma1240,{},10.209,language,-63.018,,Cumanagoto,'Cumanagoto [cuma1240][cuo]-l-':1,7084,safe
True,0,0,0,,120,120,cum,cume1234,{},2.83332,language,-69.5,,Cumeral,'Cumeral [cume1234][cum]-l-':1,838,extinct
False,0,0,0,,89,3942,xlu,cune1239,{},,language,,,Cuneiform Luwian,'Cuneiform Luwian [cune1239][xlu]-l-':1,5907,extinct
False,0,0,0,,10,17549,cug,cung1238,{},6.59687,language,10.4104,,Chungmboko,'Chungmboko [cung1238][cug]-l-':1,19226,safe
False,0,0,0,,23,1951,cuq,cunn1236,{},19.2182,language,108.743,,Cun,'Cun [cunn1236][cuq]-l-':1,3568,safe
False,0,0,0,,380,7188,cup,cupe1243,{},33.3148,language,-116.515,,Cupeño,'Cupeño [cupe1243][cup]-l-':1,9624,extinct
False,0,0,0,,314,1549,NOCODE_Curetu,cure1236,{},-1.045978,language,-70.305862,,Kueretu,'Kueretu [cure1236]-l-':1,2908,extinct
False,2,0,0,,79,10972,kpc,curr1243,{},0.69618,language,-67.5028,,Curripaco,"('Korripako [korr1239]':1,'Unhun [unhu1238]':1)'Curripaco [curr1243][kpc]-l-':1",13708,vulnerable
False,0,0,0,,37,37,NOCODE_Cusabo,cusa1237,{},,language,,,Cusabo,'Cusabo [cusa1237]-l-':1,558,extinct
False,1,0,0,,214,4445,quz,cusc1236,{},-14.0853,language,-71.7663,,Cusco Quechua,('Caylloma Quechua [cayl1238]':1)'Cusco Quechua [cusc1236][quz]-l-':1,6625,vulnerable
False,0,0,0,,10,21365,ccl,cutc1238,{},-3.13905,language,38.6217,,Cutchi-Swahili,'Cutchi-Swahili [cutc1238][ccl]-l-':1,22148,safe
False,0,0,0,,376,7164,cuv,cuvo1236,{},10.6448,language,14.0006,,Cuvok,'Cuvok [cuvo1236][cuv]-l-':1,9563,safe
False,0,0,0,,383,12466,xtu,cuya1240,{},18.0821,language,-96.7314,,Cuyamecalco Mixtec,'Cuyamecalco Mixtec [cuya1240][xtu]-l-':1,15058,safe
False,0,0,0,,21,13275,cyo,cuyo1237,{},10.3201,language,119.3,,Cuyonon,'Cuyonon [cuyo1237][cyo]-l-':1,15852,safe
False,0,0,0,,10,15163,bwy,cwib1235,{},11.4182,language,-2.95115,,Cwi Bwamu,'Cwi Bwamu [cwib1235][bwy]-l-':1,17074,safe
False,0,0,0,,376,12216,acy,cypr1248,{},35.1674,language,33.0943,,Cypriot Arabic,'Cypriot Arabic [cypr1248][acy]-l-':1,14774,severely endangered
False,0,0,0,,89,3935,NOCODE_Cypriot-Greek,cypr1249,{},,language,,,Cypriot Greek,'Cypriot Greek [cypr1249]-l-':1,5893,safe
False,0,0,0,,193,4380,cse,czec1253,{},50.012,language,14.4774,,Czech Sign Language,'Czech Sign Language [czec1253][cse]-l-':1,6517,safe
False,6,0,0,,89,8381,ces,czec1258,{},49.873398,language,15.10437,,Czech,"('Central Bohemian [cent1953]':1,'Czecho-Moravian [czec1259]':1,'Hanak [hana1242]':1,'Lach [lach1246]':1,'Northeast Bohemian [nort2596]':1,'Southwest Bohemian [sout1722]':1)'Czech [czec1258][ces]-l-':1",11030,safe
False,3,0,0,,151,11537,dao,daai1236,{},20.7347,language,93.7853,,Daai Chin,"('Kanpetiet Daai [kanp1238]':1,'Matupi Daai [matu1256]':1,'Paletwa Daai [pale1252]':1)'Daai Chin [daai1236][dao]-l-':1",14363,safe
False,2,0,0,,21,13516,kzf,daak1235,{},-1.21051,language,119.527,,Da'a Kaili,"('Da'a [daaa1238]':1,'Inde [inde1241]':1)'Da'a Kaili [daak1235][kzf]-l-':1",16048,safe
False,0,0,0,,226,1396,lni,daan1235,{},-6.43363,language,155.748,,Daantanai','Daantanai' [daan1235][lni]-l-':1,2701,safe
False,0,0,0,,376,14828,dsh,daas1238,{},4.58879,language,35.9888,,Daasanach,'Daasanach [daas1238][dsh]-l-':1,16751,safe
False,0,0,0,,244,1427,dtn,daat1234,{},,language,,,Daats'iin,'Daats'iin [daat1234][dtn]-l-':1,2770,safe
False,2,0,0,,376,16753,dbr,daba1260,{},1.2179,language,43.3304,,Dabarre,"('Iroole [iroo1238]':1,'Nuclear Dabarre [nucl1703]':1)'Dabarre [daba1260][dbr]-l-':1",18606,safe
False,0,0,0,,13,1911,dbe,dabe1239,{},-2.05082,language,139.116,,Dabe,'Dabe [dabe1239][dbe]-l-':1,3510,safe
False,0,0,0,,89,89,xdc,daci1234,{},,language,,,Dacian,'Dacian [daci1234][xdc]-l-':1,736,extinct
False,4,0,0,,10,15147,dbd,dadi1249,{},9.62705,language,11.3587,,Dadiya,"('Kookwila [kook1241]':1,'Loofaa [loof1242]':1,'Loofiyo [loof1241]':1,'Tunga [tung1285]':1)'Dadiya [dadi1249][dbd]-l-':1",17053,safe
False,1,0,0,,409,409,mps,dadi1250,{},-6.65765,language,144.511,,Dadibi,('Erave River [erav1243]':1)'Dadibi [dadi1250][mps]-l-':1,1818,safe
False,0,0,0,,10,23101,dgd,daga1272,{},11.6839,language,-2.48569,,Dagaari Dioula,'Dagaari Dioula [daga1272][dgd]-l-':1,23173,safe
False,0,0,0,,260,260,dgz,daga1275,{},-9.9747,language,149.263,,Daga,'Daga [daga1275][dgz]-l-':1,1459,safe
False,0,0,0,,23,3569,NOCODE_Dagang-Biao,daga1277,{},23.88774,language,112.04558,,Dagang-Baoshan-Liangcun,'Dagang-Baoshan-Liangcun [daga1277]-l-':1,5427,safe
False,1,0,0,,10,22065,dag,dagb1246,{},9.64745,language,-0.43227,,Dagbani,('Nanuni [nanu1239]':1)'Dagbani [dagb1246][dag]-l-':1,22669,safe
False,0,0,0,,362,14735,dgk,dagb1248,{},8.84278,language,18.4847,,Dagba,'Dagba [dagb1248][dgk]-l-':1,16636,safe
False,0,0,0,,51,2041,dec,dagi1241,{},10.583,language,29.9404,,Dagik,'Dagik [dagi1241][dec]-l-':1,3712,safe
False,0,0,0,,175,175,dgn,dago1245,{},-15.764,language,132.379,,Dagoman,'Dagoman [dago1245][dgn]-l-':1,1294,extinct
False,0,0,0,,376,3205,dal,daha1245,{},-2.1843,language,40.37,,Dahalo,'Dahalo [daha1245][dal]-l-':1,4945,severely endangered
False,0,0,0,,376,9503,dlk,daha1247,{},15.732898,language,40.081897,,Dahalik,'Dahalik [daha1247][dlk]-l-':1,12227,safe
False,0,0,0,,10,7680,das,daho1238,{},5.72458,language,-7.3558,,Daho-Doo,'Daho-Doo [daho1238][das]-l-':1,10312,safe
False,0,0,0,,21,10417,dij,daii1240,{},-7.55894,language,129.687,,Dai,'Dai [daii1240][dij]-l-':1,13180,safe
False,0,0,0,,416,7370,drb,dair1239,{},12.474,language,30.6782,,Dair,'Dair [dair1239][drb]-l-':1,9759,severely endangered
False,0,0,0,,23,7947,zhd,daiz1235,{},21.83753,language,107.3622,,Dai Zhuang,'Dai Zhuang [daiz1235][zhd]-l-':1,10692,safe
False,1,0,0,,21,19500,bpa,daka1243,{},-16.2696,language,168.013,,Dakaka,('Sesivi [sesi1237]':1)'Dakaka [daka1243][bpa]-l-':1,20871,safe
False,0,0,0,,21,7888,dkk,dakk1238,{},-3.33671,language,119.235,,Dakka,'Dakka [dakk1238][dkk]-l-':1,10627,safe
False,2,0,0,,166,6436,dak,dako1258,{},47.6857,language,-102.12,,Dakota,"('Santee-Sisseton [dako1259]':1,'Yankton-Yanktonai [nako1239]':1)'Dakota [dako1258][dak]-l-':1",9070,definitely endangered
False,0,0,0,,151,11859,dka,dakp1242,{},27.3762,language,91.8245,,Dakpakha,'Dakpakha [dakp1242][dka]-l-':1,14585,definitely endangered
False,3,0,0,,89,8349,qer,dale1238,{},,language,,,Dalecarlian,"('Elfdalian [elfd1234][ovd]':1,'Orsamål [orsa1234]':1,'Sollerömål [soll1234]':1)'Dalecarlian [dale1238][qer]-l-':1",11004,safe
False,0,0,0,,89,16374,dlm,dalm1243,{},42.7095,language,18.0238,,Dalmatian,'Dalmatian [dalm1243][dlm]-l-':1,18406,extinct
False,0,0,0,,10,7671,bev,dalo1238,{},6.69281,language,-6.63944,,Daloa Bété,'Daloa Bété [dalo1238][bev]-l-':1,10288,safe
False,0,0,0,,37,37,NOCODE_Dama,dama1262,{},,language,,,Dama (Sierra Leone),'Dama {Sierra Leone} [dama1262]-l-':1,546,extinct
False,0,0,0,,10,9976,dmm,dama1267,{},8.72207,language,14.0597,,Dama (Cameroon),'Dama {Cameroon} [dama1267][dmm]-l-':1,12615,safe
False,0,0,0,,10,10206,dam,dama1268,{},,language,,,Damakawa,'Damakawa [dama1268][dam]-l-':1,12960,extinct
False,4,0,0,,,,uhn,dama1272,{},-4.17345,language,137.496,,Damal,"('Amongme [amon1239]':1,'Amung [amun1245]':1,'Enggipilu [engg1246]':1,'Nuclear Damal [nucl1638]':1)'Damal [dama1272][uhn]-l-':1",427,vulnerable
False,0,0,0,,89,22892,NOCODE_Daman-Diu-Portuguese,dama1278,{},7.25,language,80.67,,Daman-Diu Portuguese,'Daman-Diu Portuguese [dama1278]-l-':1,23069,safe
False,0,0,0,,21,20768,dac,damb1246,{},-7.00587,language,146.474,,Dambi,'Dambi [damb1246][dac]-l-':1,21752,safe
False,0,0,0,,89,5985,dml,dame1241,{},35.299,language,71.6806,,Dameli,'Dameli [dame1241][dml]-l-':1,8427,severely endangered
False,0,0,0,,21,10663,dms,damp1237,{},0.70234,language,120.219,,Dampelas,'Dampelas [damp1237][dms]-l-':1,13513,definitely endangered
False,1,0,0,,151,6391,NOCODE_Damu,damu1236,{},27.6281,language,94.3538,,Damu,('Pangi [pang1285]':1)'Damu [damu1236]-l-':1,8970,vulnerable
False,0,0,0,,143,2402,dnu,dana1252,{},20.4957,language,96.998,,Danau,'Danau [dana1252][dnu]-l-':1,4153,critically endangered
False,0,0,0,,50,3691,dnr,dana1254,{},-5.53634,language,145.457,,Danaru,'Danaru [dana1254][dnr]-l-':1,5606,safe
False,2,0,0,,355,9405,daq,dand1238,{},18.7475,language,81.3598,,Dandami Maria,"('Geedam [geed1237]':1,'Sukma [sukm1237]':1)'Dandami Maria [dand1238][daq]-l-':1",12111,safe
False,7,0,0,,89,11099,thl,dang1260,{},27.8834,language,81.7761,,Dangaura Tharu,"('Banke [bank1239]':1,'Bardiya [bard1252]':1,'Dang [dang1261]':1,'Deokhuri [deok1238]':1,'Kailali [kail1251]':1,'Kanchanpur [kanc1244]':1,'Surkhet [surk1238]':1)'Dangaura Tharu [dang1260][thl]-l-':1",13904,safe
False,3,0,0,,376,12361,daa,dang1274,{},12.1517,language,18.385,,Dangaleat,"('Central Dangaleat [cent2187]':1,'East Dangaleat [east2637]':1,'West Dangaléat [west2704]':1)'Dangaleat [dang1274][daa]-l-':1",14946,safe
False,0,0,0,,193,4384,dsl,dani1246,{},55.8257,language,12.3187,,Danish Sign Language,'Danish Sign Language [dani1246][dsl]-l-':1,6529,safe
False,0,0,0,,89,5890,dan,dani1285,{},54.8655,language,9.36284,,Danish,'Danish [dani1285][dan]-l-':1,8343,safe
False,5,0,0,,122,8594,daf,dann1241,{},7.22812,language,-8.24535,,Dan,"('Blowo [blow1238]':1,'Gweetaawu [gwee1242]':1,'Lower Gio [lowe1406]':1,'River Cess Gio [rive1259]':1,'Upper Gio [uppe1420]':1)'Dan [dann1241][daf]-l-':1",11373,safe
False,5,0,0,,50,5516,aso,dano1240,{},-5.92188,language,145.254,,Dano,"('Amaizuho [amai1247]':1,'Bohena [bohe1240]':1,'Kongi [kong1293]':1,'Lunube Mado [lunu1238]':1,'Upper Asaro [uppe1433]':1)'Dano [dano1240][aso]-l-':1",8060,safe
False,0,0,0,,151,8999,NOCODE_Daohua,daoh1239,{},30.0325,language,101.007222,,Daohua,'Daohua [daoh1239]-l-':1,11775,safe
False,0,0,0,,317,1555,dnd,daon1243,{},-3.31443,language,141.22,,Daonda,'Daonda [daon1243][dnd]-l-':1,2923,safe
False,0,0,0,,50,2017,daz,daoo1238,{},-3.28643,language,136.421,,Dao,'Dao [daoo1238][daz]-l-':1,3641,safe
False,0,0,0,,89,8439,dry,dara1250,{},27.8623,language,84.1357,,Darai,'Darai [dara1250][dry]-l-':1,11110,severely endangered
True,0,0,0,,120,120,,dara1255,{},,language,,,Darang Deng,'Darang Deng [dara1255][dat]-l-':1,852,safe
False,3,0,0,,321,1560,djc,dard1243,{},12.1187,language,18.7996,,Dar Daju Daju,"('Bardangal [bard1256]':1,'Eref [eref1238]':1,'Gadjira [gadj1244]':1)'Dar Daju Daju [dard1243][djc]-l-':1",2936,safe
False,2,0,0,,321,2935,daj,darf1239,{},12.2598,language,25.3127,,Dar Fur Daju,"('Lagowa [lago1242]':1,'Nyala {Dar Fur Dajo} [nyal1253]':1)'Dar Fur Daju [darf1239][daj]-l-':1",4643,safe
False,11,0,0,,371,1698,dar,darg1241,{},42.4257,language,47.4388,,Dargwa,"('Akusha [akus1238]':1,'Chirag [chir1284]':1,'Cudaxar [cuda1238]':1,'Dejbuk [dejb1238]':1,'Itsari [itsa1239]':1,'Kajtak [kajt1238]':1,'Kubachi [kuba1248]':1,'Muirin [muir1238]':1,'Sirzin [sirz1237]':1,'Uraxa-Axusha [urax1238]':1,'Xarbuk [xarb1238]':1)'Dargwa [darg1241][dar]-l-':1",3163,vulnerable
False,2,0,0,,89,16339,prs,dari1249,{},31.0405,language,67.3593,,Dari,"('Nuclear Dari [nucl1275]':1,'Parsiwan [pars1250]':1)'Dari [dari1249][prs]-l-':1",18295,safe
False,0,0,0,,190,4321,drh,dark1243,{},50.623,language,99.4449,,Darkhat,'Darkhat [dark1243][drh]-l-':1,6466,definitely endangered
False,0,0,0,,151,4193,dln,darl1242,{},23.992,language,91.3339,,Darlong,'Darlong [darl1242][dln]-l-':1,6290,safe
False,3,0,0,,66,687,drl,darl1243,{},-32.7021,language,142.695,,Paakantyi,"('Bagundji [bagu1250]':1,'Kula {Australia} [kula1275]':1,'Wiljakali [wilj1239]':1)'Paakantyi [darl1243][drl]-l-':1",2147,critically endangered
False,0,0,0,,151,11834,drd,darm1243,{},29.8629,language,80.5439,,Darma,'Darma [darm1243][drd]-l-':1,14564,definitely endangered
False,2,0,0,,21,7871,dro,daro1239,{},2.54435,language,111.536,,Daro-Matu Melanau,"('Daro Melanau [daro1240]':1,'Matu Melanau [matu1262]':1)'Daro-Matu Melanau [daro1239][dro]-l-':1",10583,safe
False,2,0,0,,321,1560,dau,dars1235,{},11.9861,language,22.2013,,Dar Sila Daju,"('Mongo {Daju} [mong1340]':1,'Sila {Daju} [sila1248]':1)'Dar Sila Daju [dars1235][dau]-l-':1",2934,safe
True,0,0,0,,120,120,drw,darw1234,{},38.3161,language,70.7643,,Darwazi,'Darwazi [darw1234][drw]-l-':1,968,safe
False,4,0,0,,376,12380,dot,dass1243,{},9.9325,language,9.51838,,Dass,"('Dakshi [daks1242]':1,'Durr-Baraza [durr1240]':1,'Wandi [wand1279]':1,'Zumbul [zumb1241]':1)'Dass [dass1243][dot]-l-':1",14962,safe
False,7,0,0,,429,3407,tcc,dato1239,{},-4.4131,language,35.2321,,Datooga,"('Bajuta [baju1246]':1,'Barabayiiga [bara1363]':1,'Bianjiida [bian1249]':1,'Buraadiiga [bura1273]':1,'Gisamjanga [gisa1238]':1,'Rootigaanga [root1238]':1,'Tsimajeega [tsim1256]':1)'Datooga [dato1239][tcc]-l-':1",5120,safe
False,3,0,0,,190,190,dta,daur1238,{},48.0,language,124.0,,Dagur,"('Buteha [bute1242]':1,'Haila'er Dagur [hail1246]':1,'Qiqiha'er [qiqi1238]':1)'Dagur [daur1238][dta]-l-':1",1319,critically endangered
False,0,0,0,,21,7845,daw,dava1245,{},7.22613,language,126.458,,Davawenyo,'Davawenyo [dava1245][daw]-l-':1,10550,safe
False,0,0,0,,21,19359,dww,dawa1242,{},-10.1692,language,149.999,,Dawawa,'Dawawa [dawa1242][dww]-l-':1,20718,safe
False,0,0,0,,21,10417,ddw,dawe1237,{},-7.76324,language,130.06,,Dawera-Daweloor,'Dawera-Daweloor [dawe1237][ddw]-l-':1,13179,safe
False,0,0,0,,342,6888,dwr,dawr1236,{},6.95,language,37.0,,Dawro,'Dawro [dawr1236][dwr]-l-':1,9353,safe
False,0,0,0,,119,780,kwa,daww1239,{},-0.1177,language,-67.2934,,Dâw,'Dâw [daww1239][kwa]-l-':1,2291,vulnerable
True,0,0,0,,120,120,,daya1245,{},,language,,,Dayao Yi,'Dayao Yi [daya1245][yio]-l-':1,869,safe
False,2,0,0,,66,3819,dax,dayi1244,{},-13.1806,language,136.22,,Dayi,"('Dhalwangu [dhal1246]':1,'Djarrwark [djar1245]':1)'Dayi [dayi1244][dax]-l-':1",5777,safe
False,4,0,0,,10,3435,dai,dayy1236,{},8.52612,language,17.5146,,Day,"('Bangoul [bang1342]':1,'Bouna [boun1242]':1,'Ngalo [ngal1295]':1,'Takawa-Béngoro [taka1262]':1)'Day [dayy1236][dai]-l-':1",5148,safe
False,2,0,0,,38,1997,dzg,daza1242,{},15.7358,language,15.8517,,Dazaga,"('Azzaga [azza1238]':1,'Nuclear Dazaga [nucl1450]':1)'Dazaga [daza1242][dzg]-l-':1",3621,safe
False,2,0,0,,395,1780,dzd,daza1244,{},10.11845,language,10.48652,,Daza,"('Bara [bara1395]':1,'Fika [fika1238]':1)'Daza [daza1244][dzd]-l-':1",3322,safe
False,2,0,0,,89,11154,dcc,decc1239,{},18.5919,language,75.717,,Deccan,"('Bijapuri [bija1243]':1,'Kalvadi [kalv1238]':1)'Deccan [decc1239][dcc]-l-':1",13958,safe
False,2,0,0,,50,3650,ded,dedu1240,{},-6.38206,language,147.627,,Dedua,"('Dzeigoc [dzei1238]':1,'Fanic [fani1246]':1)'Dedua [dedu1240][ded]-l-':1",5512,safe
False,0,0,0,,326,326,afn,defa1248,{},4.58451,language,7.50186,,Defaka,'Defaka [defa1248][afn]-l-':1,1566,critically endangered
False,0,0,0,,10,5214,gbh,defi1235,{},6.40718,language,2.68609,,Defi Gbe,'Defi Gbe [defi1235][gbh]-l-':1,7648,safe
True,0,0,0,,120,120,dgu,dega1238,{},25.0461,language,86.7694,,Degaru,'Degaru [dega1238][dgu]-l-':1,890,safe
False,0,0,0,,37,37,NOCODE_Degere,dege1245,{},,language,,,Degere,'Degere [dege1245]-l-':1,584,extinct
False,2,0,0,,10,10082,deg,dege1246,{},4.73373,language,6.80991,,Degema,"('Atala [atal1239]':1,'Usokun [usok1238]':1)'Degema [dege1246][deg]-l-':1",12782,safe
False,0,0,0,,50,3647,dge,dege1247,{},-5.70892,language,146.572,,Degenan,'Degenan [dege1247][dge]-l-':1,5495,safe
False,0,0,0,,196,4403,ing,dege1248,{},62.0697,language,-160.044,,Degexit'an,'Degexit'an [dege1248][ing]-l-':1,6575,critically endangered
False,3,0,0,,10,18687,mzw,degg1238,{},8.43846,language,-2.28724,,Deg,"('Boe [boee1238]':1,'Longoro [long1388]':1,'Mangum [mang1388]':1)'Deg [degg1238][mzw]-l-':1",20101,safe
False,2,0,0,,21,10383,dhv,dehu1237,{},-20.8892,language,167.229,,Dehu,"('Losi [losi1239]':1,'Wete [wete1237]':1)'Dehu [dehu1237][dhv]-l-':1",13116,safe
False,0,0,0,,89,16339,deh,dehw1238,{},29.5205,language,66.5977,,Dehwari,'Dehwari [dehw1238][deh]-l-':1,18291,safe
False,0,0,0,,395,1762,dek,dekk1240,{},11.0183,language,14.4833,,Dek,'Dek [dekk1240][dek]-l-':1,3296,safe
False,2,0,0,,21,13140,row,dela1251,{},-10.8469,language,122.852,,Dela-Oenale,"('Dela [dela1252]':1,'Oenale [oena1237]':1)'Dela-Oenale [dela1251][row]-l-':1",15741,safe
False,0,0,0,,10,20099,ntr,delo1240,{},7.90997,language,0.59728,,Delo,'Delo [delo1240][ntr]-l-':1,21218,safe
False,0,0,0,,10,15440,dmx,dema1235,{},-15.6894,language,32.7731,,Dema,'Dema [dema1235][dmx]-l-':1,17343,safe
False,0,0,0,,123,123,dei,demi1242,{},-2.54564,language,136.694,,Demisa,'Demisa [demi1242][dei]-l-':1,1184,definitely endangered
False,0,0,0,,,,dem,demm1245,{},-3.72183,language,137.632,,Dem,'Dem [demm1245][dem]-l-':1,361,safe
False,0,0,0,,338,338,dmy,demt1241,{},-2.38475,language,140.166,,Demta,'Demta [demt1241][dmy]-l-':1,1584,safe
False,0,0,0,,16,5308,NOCODE_Demushbo,demu1235,{},-4.837565,language,-70.873718,,Demushbo,'Demushbo [demu1235]-l-':1,7747,extinct
False,0,0,0,,10,12608,deq,dend1242,{},4.48146,language,22.566,,Dendi (Central African Republic),'Dendi {Central African Republic} [dend1242][deq]-l-':1,15203,safe
False,0,0,0,,322,2941,ddn,dend1243,{},11.6682,language,3.49109,,Dendi (Benin),'Dendi {Benin} [dend1243][ddn]-l-':1,4652,safe
False,0,0,0,,10,20442,dez,deng1250,{},-3.26337,language,21.4194,,Dengese,'Dengese [deng1250][dez]-l-':1,21530,safe
False,3,0,0,,21,13140,dnk,deng1253,{},-10.7866,language,122.946,,Dengka,"('Eastern Dengka [east2474]':1,'Lelain [lela1245]':1,'Western Dengka [west2546]':1)'Dengka [deng1253][dnk]-l-':1",15742,safe
False,1,0,0,,225,2690,dny,deni1241,{},-6.74962,language,-67.5029,,Dení,('Inauini [inau1238]':1)'Dení [deni1241][dny]-l-':1,4482,vulnerable
False,0,0,0,,376,18645,dbb,deno1239,{},10.63147,language,10.43937,,Deno,'Deno [deno1239][dbb]-l-':1,20066,safe
False,4,0,0,,10,10195,anv,deny1238,{},5.97237,language,9.39989,,Denya,"('Bajwo [bajw1238]':1,'Basho [bash1265]':1,'Bitieku [biti1245]':1,'Takamanda [taka1264]':1)'Denya [deny1238][anv]-l-':1",12940,safe
False,0,0,0,,151,2456,der,deor1238,{},26.86152,language,93.70572,,Deori,'Deori [deor1238][der]-l-':1,4237,definitely endangered
False,5,0,0,,344,344,kbv,dera1245,{},-3.52309,language,140.947,,Dera (Indonesia),"('Duka-Ekor [duka1248]':1,'Lihen [lihe1238]':1,'Mengau [meng1271]':1,'North Kamberataro [nort2927]':1,'South Kamberataro [sout2947]':1)'Dera {Indonesia} [dera1245][kbv]-l-':1",1592,safe
False,3,0,0,,376,12392,kna,dera1248,{},10.072,language,12.0256,,Dera (Nigeria),"('Gasi [gasi1239]':1,'Shani [shan1290]':1,'Shellen [shel1247]':1)'Dera {Nigeria} [dera1248][kna]-l-':1",14983,safe
False,0,0,0,,314,9349,des,desa1247,{},0.58157,language,-69.4955,,Desano,'Desano [desa1247][des]-l-':1,12088,definitely endangered
True,0,0,0,,120,120,dso,desi1235,{},18.965,language,82.646,,Desiya,'Desiya [desi1235][dso]-l-':1,815,safe
False,0,0,0,,10,5226,dee,dewo1238,{},6.56113,language,-10.9076,,Dewoin,'Dewoin [dewo1238][dee]-l-':1,7682,safe
False,0,0,0,,89,11264,def,dezf1238,{},32.374,language,48.907,,Dezfuli-Shushtari,'Dezfuli-Shushtari [dezf1238][def]-l-':1,14121,safe
False,0,0,0,,376,12294,dgh,dghw1239,{},11.05751,language,13.77847,,Dghwede,'Dghwede [dghw1239][dgh]-l-':1,14868,safe
False,0,0,0,,10,17308,dhs,dhai1238,{},-4.81209,language,38.818,,Dhaiso,'Dhaiso [dhai1238][dhs]-l-':1,18882,definitely endangered
False,0,0,0,,66,5803,dhl,dhal1245,{},-22.196,language,114.937,,Dhalandji,'Dhalandji [dhal1245][dhl]-l-':1,8264,critically endangered
False,0,0,0,,89,8456,dhn,dhan1264,{},20.7719,language,73.7418,,Dhanki,'Dhanki [dhan1264][dhn]-l-':1,11173,safe
False,0,0,0,,89,8439,dhw,dhan1265,{},27.548,language,85.0074,,Dhanwar (Nepal),'Dhanwar {Nepal} [dhan1265][dhw]-l-':1,11108,severely endangered
True,0,0,0,,120,120,dha,dhan1267,{},23.0613,language,83.1644,,Dhanwar (India),'Dhanwar {India} [dhan1267][dha]-l-':1,893,safe
False,6,0,0,,66,3819,dhg,dhan1270,{},-11.9493,language,135.752,,Dhangu,"('Dhangu-Djangu [dhan1271]':1,'Gaalpu [gaal1238]':1,'Golumala [golu1238]':1,'Ngaymil [ngay1242]':1,'Rirratjingu [rirr1238]':1,'Wangurri [wang1293]':1)'Dhangu [dhan1270][dhg]-l-':1",5776,safe
False,0,0,0,,21,13174,nfa,dhao1237,{},-10.8098,language,122.658,,Dhao,'Dhao [dhao1237][nfa]-l-':1,15790,safe
False,0,0,0,,66,5809,dhr,dhar1247,{},-24.0601,language,114.847,,Dhargari,'Dhargari [dhar1247][dhr]-l-':1,8277,safe
False,0,0,0,,66,679,xgm,dhar1248,{},-23.307,language,150.593,,Dharumbal,'Dharumbal [dhar1248][xgm]-l-':1,2126,extinct
False,5,0,0,,89,11176,mki,dhat1238,{},26.4156,language,70.7826,,Dhatki,"('Barage [bara1353]':1,'Central Dhatki [cent1979]':1,'Eastern Dhatki [east2310]':1,'Malhi [malh1242]':1,'Southern Dhatki [sout2654]':1)'Dhatki [dhat1238][mki]-l-':1",14026,safe
False,2,0,0,,151,1249,dhi,dhim1246,{},26.6283,language,88.3798,,Dhimal,"('Eastern Dhimal [east2362]':1,'Western Dhimal [west2036]':1)'Dhimal [dhim1246][dhi]-l-':1",2446,severely endangered
False,0,0,0,,89,3965,div,dhiv1236,{},1.928498,language,73.54433,,Dhivehi,'Dhivehi [dhiv1236][div]-l-':1,5994,safe
False,0,0,0,,89,8455,dho,dhod1238,{},21.0656,language,73.2743,,Dhodia-Kukna,'Dhodia-Kukna [dhod1238][dho]-l-':1,11171,safe
False,0,0,0,,376,12218,adf,dhof1235,{},17.0796,language,54.4894,,Dhofari Arabic,'Dhofari Arabic [dhof1235][adf]-l-':1,14785,safe
False,0,0,0,,66,5750,NOCODE_Dhudhuroa,dhud1236,{},-36.95881441,language,147.0450379,,Dhudhuroa,'Dhudhuroa [dhud1236]-l-':1,8216,extinct
False,0,0,0,,89,11176,dhd,dhun1238,{},26.473,language,76.198,,Dhundari,'Dhundari [dhun1238][dhd]-l-':1,14025,safe
False,0,0,0,,66,8221,dhu,dhur1239,{},-35.412,language,150.134,,Dhurga,'Dhurga [dhur1239][dhu]-l-':1,10937,extinct
False,8,0,0,,66,8227,duj,dhuw1249,{},-12.7825,language,136.008,,Dhuwal,"('Datiwuy [dati1238]':1,'Dhuwaya [dhuw1250]':1,'Djapu [djap1238]':1,'Liyagalawumirr [liya1241]':1,'Liyagawumirr [liya1242]':1,'Marrakulu [marr1258]':1,'Marrangu [marr1259]':1,'Nuclear Dhuwal [nucl1333]':1)'Dhuwal [dhuw1249][duj]-l-':1",10947,safe
False,0,0,0,,353,1612,dia,diaa1238,{},-3.38837,language,142.248,,Alu-Sinagen,'Alu-Sinagen [diaa1238][dia]-l-':1,3014,safe
False,0,0,0,,21,15821,mbd,diba1242,{},7.85664,language,126.018,,Dibabawon Manobo,'Dibabawon Manobo [diba1242][mbd]-l-':1,17890,safe
False,0,0,0,,,,dby,dibi1240,{},-7.82096,language,142.779,,Dibiyaso,'Dibiyaso [dibi1240][dby]-l-':1,116,safe
